Name,Image_URL 
Planar Overlay,https://cards.scryfall.io/normal/front/1/3/1315fef0-234e-44f5-a7a3-bf3db78943c3.jpg?1562899021
Codespell Cleric,https://cards.scryfall.io/normal/front/1/3/1316a74e-da55-4668-87f2-98389a90a2a4.jpg?1631045584
Ruins of Oran-Rief,https://cards.scryfall.io/normal/front/1/3/1316b473-ec52-474e-87b8-07e21fda5482.jpg?1562871424
"Mazirek, Kraul Death Priest",https://cards.scryfall.io/normal/front/1/3/13175ed2-c306-4a0a-a50d-b50879e2add6.jpg?1693254974
Conversion,https://cards.scryfall.io/normal/front/1/3/13186bc9-8d9c-433b-ba15-121ef94dd68a.jpg?1559591659
Dawn's Reflection,https://cards.scryfall.io/normal/front/1/3/131a124f-f11e-4ea1-a7b2-b94eea988d4e.jpg?1562875555
Mortal's Resolve,https://cards.scryfall.io/normal/front/1/3/131a96b4-393d-4e8e-9b6a-f15f3804febb.jpg?1593092513
Creature Bond,https://cards.scryfall.io/normal/front/1/3/131b80ad-1ffe-449d-a595-74c65f6605cd.jpg?1559596957
Rekindled Flame,https://cards.scryfall.io/normal/front/1/3/131c6377-4ed4-4a76-a9cb-be7ad17d76fd.jpg?1562899037
Bloated Contaminator,https://cards.scryfall.io/normal/front/1/3/131cbcca-f9a9-43cb-a0c8-c95e246f6237.jpg?1675700569
Dormant Gomazoa,https://cards.scryfall.io/normal/front/1/3/131d2925-d87c-415f-aa84-97f14030624e.jpg?1562701328
Sivvi's Ruse,https://cards.scryfall.io/normal/front/1/3/132112a0-0fb0-4a80-927d-39d34cf10159.jpg?1562628728
"Moraug, Fury of Akoum",https://cards.scryfall.io/normal/front/1/3/13212c29-854d-4f75-b27d-6e18c2713e2e.jpg?1630635029
Bloodsworn Squire // Bloodsworn Knight,
Spearbreaker Behemoth,https://cards.scryfall.io/normal/front/1/3/132367ee-22e9-48e2-82e0-62ad9aaa62f3.jpg?1562701266
Clockspinning,https://cards.scryfall.io/normal/front/1/3/1323d548-e2fe-47c5-8df3-f181aed537c5.jpg?1562899044
Imperial Subduer,https://cards.scryfall.io/normal/front/1/3/13246172-7554-4edc-b6db-23dc91e4290a.jpg?1654566326
"Sméagol, Helpful Guide",https://cards.scryfall.io/normal/front/1/3/13253f8d-1897-41e8-a904-9e57ac7eff0a.jpg?1686970071
Leashling,https://cards.scryfall.io/normal/front/1/3/132551d3-ef8e-4ed0-a363-53db4f0621f0.jpg?1598918048
Acid Rain,https://cards.scryfall.io/normal/front/1/3/13281377-6d16-4ed3-8aa6-c47d6eb783df.jpg?1562899536
Invigorating Boon,https://cards.scryfall.io/normal/front/1/3/13286ebf-e4dd-48be-82e7-9057755027ec.jpg?1675202087
"Rix Maadi, Dungeon Palace",https://cards.scryfall.io/normal/front/1/3/132a1e96-6df9-45d7-9dcc-6447a34c6eca.jpg?1693275230
Aura Barbs,https://cards.scryfall.io/normal/front/1/3/132af2c2-2bae-4c05-9d61-a5777818a057.jpg?1562875555
Labyrinth Guardian,https://cards.scryfall.io/normal/front/1/3/132c19f0-3b75-49a9-b3a9-501031fe3f50.jpg?1573507827
Trading Post,https://cards.scryfall.io/normal/front/1/3/132c5358-c258-4b86-862a-2d140011dc3f.jpg?1562826249
Grimclaw Bats,https://cards.scryfall.io/normal/front/1/3/132d6ed5-0bbc-465e-bc30-3174c910b435.jpg?1562635479
Interplanar Beacon,https://cards.scryfall.io/normal/front/1/3/132d8e2a-e1dd-4867-8e8c-e48b9450b350.jpg?1557577471
Subterranean Spirit,https://cards.scryfall.io/normal/front/1/3/132e8aac-9698-45fa-8d64-b460fd5deffc.jpg?1562717853
Cryptwailing,https://cards.scryfall.io/normal/front/1/3/13337c99-7d9e-4464-905b-87e8deb072ac.jpg?1593272173
Armed and Armored,https://cards.scryfall.io/normal/front/1/3/133424c1-4d10-4da2-9d7c-c6ea00c0c98a.jpg?1651655579
Sadistic Skymarcher,https://cards.scryfall.io/normal/front/1/3/1334ee90-c798-42ec-b2be-68dac766a7eb.jpg?1555040314
"Omnath, Locus of All",https://cards.scryfall.io/normal/front/1/3/1335b78b-0b54-47c2-8155-9b1e1c6cda9d.jpg?1682598742
"Delina, Wild Mage",https://cards.scryfall.io/normal/front/1/3/1336241a-687f-46bb-ac71-d380571d9a92.jpg?1627951280
Evolving Adaptive,https://cards.scryfall.io/normal/front/1/3/13366c60-1200-4ad2-bbf4-77596121fcd2.jpg?1675957138
Augur of Bolas,https://cards.scryfall.io/normal/front/1/3/1337c056-7be9-4a04-a8c3-39d46ce34283.jpg?1562899055
Strands of Night,https://cards.scryfall.io/normal/front/1/3/13382490-205e-4dcd-8524-2b17008b5237.jpg?1562814823
Burning-Tree Shaman,https://cards.scryfall.io/normal/front/1/3/133863fc-e820-4be6-a354-a02e7fe25eae.jpg?1593272608
"Hallar, the Firefletcher",https://cards.scryfall.io/normal/front/1/3/133aef24-e71b-42c0-806d-ac89d78e6ef6.jpg?1562899553
Scale of Chiss-Goria,https://cards.scryfall.io/normal/front/1/3/133b367c-b1a1-46f7-a539-a33ee655affb.jpg?1562136566
Sleep,https://cards.scryfall.io/normal/front/1/3/133be4f4-1daa-41b6-b509-9e64c6b00059.jpg?1561971522
Stormcarved Coast,https://cards.scryfall.io/normal/front/1/3/133c1ed0-9fd4-43ae-a32f-f0b4be50ed66.jpg?1673163995
Kraul Raider,https://cards.scryfall.io/normal/front/1/3/133d9d56-d906-4252-9954-e34cc8564ced.jpg?1617894866
Dark Hatchling,https://cards.scryfall.io/normal/front/1/3/133e9654-74a3-4997-b371-7f36b5d9c4f1.jpg?1674141565
Fog Patch,https://cards.scryfall.io/normal/front/1/3/133f9e4f-2b1b-4a24-ad19-285a2c5845b5.jpg?1562628735
Heartfire Immolator,https://cards.scryfall.io/normal/front/1/3/13406fc3-4061-46b4-8738-09494c85550f.jpg?1611516181
Tawnos Endures,https://cards.scryfall.io/normal/front/1/3/13408ddd-7607-480b-a135-452721f73e15.jpg?1680463925
"Takenuma, Abandoned Mire",https://cards.scryfall.io/normal/front/1/3/13410bd5-acee-4cc9-90e3-dbcf8415bcaf.jpg?1647809511
Kor Warrior,https://cards.scryfall.io/normal/front/1/3/13412797-f831-49fe-adf3-369cdfacdbd5.jpg?1604194720
An Offer You Can't Refuse,https://cards.scryfall.io/normal/front/1/3/134200c4-88af-4772-9031-a59669e8c2ec.jpg?1687348044
Myrsmith,https://cards.scryfall.io/normal/front/1/3/13429b63-085c-4c78-9ce3-247db5841b9d.jpg?1562814812
Dance of Many,https://cards.scryfall.io/normal/front/1/3/13453abe-3f05-4956-8493-382d7d2af699.jpg?1562899573
Birthing Boughs,https://cards.scryfall.io/normal/front/1/3/1345ee24-ffa3-44d1-a983-f25f54cda3f3.jpg?1562202451
Essence Sliver,https://cards.scryfall.io/normal/front/1/3/1346fa14-1d9f-4c6a-887d-d3a93de00743.jpg?1562898842
Warped Physique,https://cards.scryfall.io/normal/front/1/3/134802b2-7c5c-4eda-a879-b29bc06faaed.jpg?1562898703
Vorapede,https://cards.scryfall.io/normal/front/1/3/1348aa65-85e7-4ac7-bcdb-a83f2c3aa1a6.jpg?1562899574
Giant Cindermaw,https://cards.scryfall.io/normal/front/1/3/1349465f-d29f-4d4b-a653-f4388574c336.jpg?1674421146
Oxidize,https://cards.scryfall.io/normal/front/1/3/1349969e-1cbe-4541-b3ed-154f5a39f1f0.jpg?1562635480
Dazzling Sphinx,https://cards.scryfall.io/normal/front/1/3/134a0b3d-f8f2-49b7-9943-dbc30d8cfc7f.jpg?1681080156
Flensing Raptor,https://cards.scryfall.io/normal/front/1/3/134aecf0-dc48-4fb3-8c8b-4e5272077856.jpg?1675956901
Stonecloaker,https://cards.scryfall.io/normal/front/1/3/134e37be-b3ca-40fc-8c4a-1584f2d60884.jpg?1562898849
World Queller,https://cards.scryfall.io/normal/front/1/3/134ff41d-1645-4d3a-94b6-e13a30dedb8e.jpg?1562609956
Booby Trap,https://cards.scryfall.io/normal/front/1/3/1350c6f6-210f-458e-abf9-139c3c078cf6.jpg?1562059504
Tiamat // Tiamat,
Brainstorm // Brainstorm,
Aether Gale,https://cards.scryfall.io/normal/front/1/3/1352ede2-9eb4-44db-b323-58b7b6409242.jpg?1562899588
Blastoderm,https://cards.scryfall.io/normal/front/1/3/1354ca60-7183-47ae-ba7b-0871311cba66.jpg?1562089277
Crash Through,https://cards.scryfall.io/normal/front/1/3/13556e56-24bf-4149-a61f-80850cfc0523.jpg?1682712823
Soul-Guide Lantern,https://cards.scryfall.io/normal/front/1/3/13571173-29e7-4915-af5f-05f13b463061.jpg?1692939930
Outland Boar,https://cards.scryfall.io/normal/front/1/3/135912b3-978b-4a9b-8758-7b138b190232.jpg?1576382131
Kalonian Tusker,https://cards.scryfall.io/normal/front/1/3/135946fc-fe67-401f-821d-d7145c63f030.jpg?1562826250
Riverglide Pathway // Lavaglide Pathway,
Honden of Night's Reach,https://cards.scryfall.io/normal/front/1/3/135b6adb-5c9c-4852-8c2a-c6f6d9bf96b1.jpg?1580014257
Sword of Light and Shadow,https://cards.scryfall.io/normal/front/1/3/135c8ff7-d0b2-471c-96f3-d80eb7e933a4.jpg?1630634430
Shore Keeper,https://cards.scryfall.io/normal/front/1/3/135d1145-8640-44e1-8079-45832fa2556d.jpg?1562551024
Heroes' Reunion,https://cards.scryfall.io/normal/front/1/3/135d6043-5ec1-4ad4-8296-41fe23f11cb9.jpg?1562898871
So Shiny,https://cards.scryfall.io/normal/front/1/3/135db79f-6f07-486c-ae3a-d4244aaf6dc8.jpg?1626094953
Mishra's Workshop,https://cards.scryfall.io/normal/front/1/3/135de5c7-6ac9-4b68-8f1a-97f120a4b125.jpg?1562899082
Memory Lapse,https://cards.scryfall.io/normal/front/1/3/13636e52-aee6-4262-9b4d-a2979193bfa3.jpg?1638112011
Totem-Guide Hartebeest,https://cards.scryfall.io/normal/front/1/3/1364a830-36b7-48b9-bf69-6fd35eed9399.jpg?1562701349
Abzan Beastmaster,https://cards.scryfall.io/normal/front/1/3/13677100-0fc0-4d1b-9e01-1ba53bdfa52b.jpg?1562543040
Rakdos Guildgate,https://cards.scryfall.io/normal/front/1/3/1368e7c6-2220-4dad-8129-68336f261af0.jpg?1562898727
Crimson Kobolds,https://cards.scryfall.io/normal/front/1/3/13696657-aeef-4add-9a3b-8137fce01fe3.jpg?1562857757
Vulshok Gauntlets,https://cards.scryfall.io/normal/front/1/3/136991b2-0dfd-40dd-a098-67dd34c657c2.jpg?1562059506
Thalakos Seer,https://cards.scryfall.io/normal/front/1/3/136a7d63-94ae-4d92-86ab-12bf9d78a803.jpg?1562052783
Inkfathom Witch,https://cards.scryfall.io/normal/front/1/3/136cd9f2-fb9a-4b28-a711-0bb0ff170194.jpg?1562898728
Celestial Mantle,https://cards.scryfall.io/normal/front/1/3/136dfcf5-130a-4d75-9785-a090215a29b1.jpg?1600696200
Stifle,https://cards.scryfall.io/normal/front/1/3/136e3710-9696-44ce-89c6-83a470e04e5d.jpg?1623371794
Sealock Monster,https://cards.scryfall.io/normal/front/1/3/136eb37c-776c-46df-818a-d29088f0185c.jpg?1573508306
Look Skyward and Despair,https://cards.scryfall.io/normal/front/1/3/136f72e2-0b39-4241-bd89-1dc41af79efe.jpg?1562252302
"Karlach, Tiefling Spellrager",https://cards.scryfall.io/normal/front/1/3/1373d9c9-3b5a-4bd7-afe5-a3b780dd26f8.jpg?1657241632
Order of Leitbur,https://cards.scryfall.io/normal/front/1/3/1373dea4-3565-4612-8505-ab8fba3ddb67.jpg?1562898730
Experience,https://cards.scryfall.io/normal/front/1/3/1374bfa2-9714-486d-90aa-7a9b8d8ef3a8.jpg?1562871544
Inspiration,https://cards.scryfall.io/normal/front/1/3/1374df24-bcff-45eb-a2fd-2f39439c9e6a.jpg?1562814824
Steadfast Unicorn,https://cards.scryfall.io/normal/front/1/3/13762890-6c5e-44e4-9bd8-998bd054db20.jpg?1674135280
Glacial Fortress,https://cards.scryfall.io/normal/front/1/3/1377c097-f851-4037-991a-ff6c8d3520d7.jpg?1566582151
Teferi's Puzzle Box,https://cards.scryfall.io/normal/front/1/3/1377dab4-b814-46cc-a097-24a3cf8d0f8f.jpg?1562276969
Overgrown Battlement,https://cards.scryfall.io/normal/front/1/3/137852ce-3699-4dd0-8ead-9b267e9bb900.jpg?1673484716
Endless Detour,https://cards.scryfall.io/normal/front/1/3/13798c8c-1aa5-4f95-979b-b971e73d715f.jpg?1664412960
Aboshan's Desire,https://cards.scryfall.io/normal/front/1/3/137b701e-6140-463e-84b5-58d8a728df40.jpg?1562898738
Seismic Strike,https://cards.scryfall.io/normal/front/1/3/137dfb88-20eb-447f-988a-0125c08238de.jpg?1562899111
Cephalid Shrine,https://cards.scryfall.io/normal/front/1/3/137e0ac1-3bf2-4583-b44f-c9fe8d7e8882.jpg?1562898744
Font of Magic,https://cards.scryfall.io/normal/front/1/3/137ee879-bbc3-4e11-b103-3cc604867b1c.jpg?1674135540
Mardu Warshrieker,https://cards.scryfall.io/normal/front/1/3/1381ae25-0d44-4d06-beae-48e4bbb4bb45.jpg?1562782862
General's Kabuto,https://cards.scryfall.io/normal/front/1/3/1382c339-256f-4ba1-a4cc-6307d0859964.jpg?1562757909
Mordenkainen,https://cards.scryfall.io/normal/front/1/3/1385bc1c-72d7-464b-9c24-8538a028ec20.jpg?1627951890
Serpent Warrior,https://cards.scryfall.io/normal/front/1/3/138658d9-368e-46c6-b957-8bdb0699457d.jpg?1675830317
Thunderkin Awakener,https://cards.scryfall.io/normal/front/1/3/13879b0b-06f2-4f47-855d-d96e5e3be5a5.jpg?1564079834
Sanctuary Lockdown,https://cards.scryfall.io/normal/front/1/3/1387b7be-f69e-4919-9070-a89654c656f3.jpg?1591230359
Neko-Te,https://cards.scryfall.io/normal/front/1/3/13884a26-1e30-40d7-ae38-494154a5cf85.jpg?1562875557
Sunspire Griffin,https://cards.scryfall.io/normal/front/1/3/1388ce6e-8199-46c1-8ee3-71266b0929bf.jpg?1562782971
Captivating Unicorn,https://cards.scryfall.io/normal/front/1/3/13893599-0b87-4fc0-863d-f3e0ae51cc31.jpg?1581478965
Bloodline Keeper // Lord of Lineage,
Juniper Order Ranger,https://cards.scryfall.io/normal/front/1/3/138a8e44-a7b1-4ce3-983d-9b6d56056b83.jpg?1626726639
Watchful Automaton,https://cards.scryfall.io/normal/front/1/3/138b5fde-417d-4860-aca9-eae7f78b5768.jpg?1576382476
Damn,https://cards.scryfall.io/normal/front/1/3/138d9df8-ab9a-4d00-b6cc-320100dbaaaa.jpg?1669836858
Starfall,https://cards.scryfall.io/normal/front/1/3/13921f0d-f163-4275-b025-045c1ccd99e5.jpg?1593096122
Hull Breach,https://cards.scryfall.io/normal/front/1/3/139387c9-358e-42c6-84e4-30fc6f534e6b.jpg?1562841653
Springbloom Druid,https://cards.scryfall.io/normal/front/1/3/1393f384-9aec-49c1-8c6c-07956433e0d1.jpg?1630250917
Archetype of Aggression,https://cards.scryfall.io/normal/front/1/3/13946413-c76d-41a8-a699-404fd56b2067.jpg?1593092162
Kalastria Nightwatch,https://cards.scryfall.io/normal/front/1/3/13989bf2-fd02-4702-9170-4b066837de65.jpg?1592451821
City on Fire,https://cards.scryfall.io/normal/front/1/3/139b86e4-c36a-42d1-8322-93ffa379ca3e.jpg?1682206790
Watery Grave,https://cards.scryfall.io/normal/front/1/3/139b90cd-8272-457a-be32-1298145345be.jpg?1598918525
Last Word,https://cards.scryfall.io/normal/front/1/3/139d2ece-f656-4cac-8d77-b0f083f76c70.jpg?1562635496
Depopulate,https://cards.scryfall.io/normal/front/1/3/139d4af6-e08b-4006-bcf6-19b3158f2a4c.jpg?1675619190
Display of Power,https://cards.scryfall.io/normal/front/1/3/139e0697-12b7-40b4-a7c5-a296e0c1ed27.jpg?1686971561
Pollen-Shield Hare // Hare Raising,https://cards.scryfall.io/normal/front/1/3/139f31f5-28f0-4e90-abdf-3f6ed0992dea.jpg?1692939733
Mystic Remora,https://cards.scryfall.io/normal/front/1/3/13a08c07-e8b8-43bf-99e6-d268c79a62bf.jpg?1559592432
"Shadowheart, Dark Justiciar",https://cards.scryfall.io/normal/front/1/3/13a0913d-776b-4ef8-adef-8861349df2b5.jpg?1674136288
Kraken's Eye,https://cards.scryfall.io/normal/front/1/3/13a201d0-d70f-43ef-bc1a-673bcc67d316.jpg?1593813928
Myojin of Night's Reach,https://cards.scryfall.io/normal/front/1/3/13a295b0-535e-4c2d-879d-62603d1f2f1b.jpg?1562757911
Steady-Handed Mook,https://cards.scryfall.io/normal/front/1/3/13a393ca-3bb1-4da2-9ece-6421b3814091.jpg?1562899143
Summon the School,https://cards.scryfall.io/normal/front/1/3/13a4c124-216b-44b1-b49a-3db3f033e4cd.jpg?1562338889
Plaxcaster Frogling,https://cards.scryfall.io/normal/front/1/3/13a5413a-a082-4f9d-93f5-123e689b3b72.jpg?1625977957
The Flame of Keld,https://cards.scryfall.io/normal/front/1/3/13a55cfb-5893-4650-8c03-1545d793e698.jpg?1599764753
Innocent Traveler // Malicious Invader,
Rain of Rust,https://cards.scryfall.io/normal/front/1/3/13a6ecc6-83c8-408b-8600-687cdb383ca9.jpg?1562875557
Dusk // Dawn,https://cards.scryfall.io/normal/front/1/3/13aab303-8693-4d67-87af-09188a3f617c.jpg?1688345330
Sen Triplets,https://cards.scryfall.io/normal/front/1/3/13ac5292-9817-4f5d-b3fa-611f9ba44443.jpg?1599708366
Creature Guy,https://cards.scryfall.io/normal/front/1/3/13ac8bde-7a3e-4d14-91f4-f4325c93f6a8.jpg?1562487893
Shipwreck Singer,https://cards.scryfall.io/normal/front/1/3/13ad0c03-66d9-4fe3-bc0d-ca67d959c285.jpg?1562814945
Dragon Tempest,https://cards.scryfall.io/normal/front/1/3/13ad7bb2-e58b-4cd1-9b32-38c7f8589214.jpg?1674675114
Dromoka Warrior,https://cards.scryfall.io/normal/front/1/3/13ae001b-556f-4576-8cf4-0b8902997bb1.jpg?1562782782
Azorius Locket,https://cards.scryfall.io/normal/front/1/3/13aed078-9e29-48e7-b145-5252362031a0.jpg?1584832096
Scared Stiff,https://cards.scryfall.io/normal/front/1/3/13b2f6d6-01ad-431f-835e-62fe0670fe8f.jpg?1673917642
Embereth Shieldbreaker // Battle Display,https://cards.scryfall.io/normal/front/1/3/13b553f1-8107-42a8-841a-91adf71cff72.jpg?1571367718
Moltensteel Dragon,https://cards.scryfall.io/normal/front/1/3/13b78018-bfbe-43fa-809f-9b52a155e11c.jpg?1562875632
Shortcut to Mushrooms,https://cards.scryfall.io/normal/front/1/3/13bc14f9-c90c-499d-9024-3182d78e0a88.jpg?1686969589
Ambitious Aetherborn,https://cards.scryfall.io/normal/front/1/3/13bcce3e-485e-46f1-b39c-326d17abb708.jpg?1573508924
Octoprophet,https://cards.scryfall.io/normal/front/1/3/13becea1-e745-4c96-bfc2-6a277fb60ee1.jpg?1592516463
Everglove Courier,https://cards.scryfall.io/normal/front/1/3/13bf5786-e41a-4839-b8a0-5c7a413b23d0.jpg?1562899727
Village Survivors,https://cards.scryfall.io/normal/front/1/3/13c0e852-9966-4145-b7c3-ac957f729376.jpg?1562899728
Archfiend of Sorrows // Archfiend of Sorrows,
Anaba Bodyguard,https://cards.scryfall.io/normal/front/1/3/13c21e32-6f43-4475-bd9e-472ca8cbd4a6.jpg?1562814846
Devour Intellect,https://cards.scryfall.io/normal/front/1/3/13c34f2d-2eac-4241-8b23-9cab3268c254.jpg?1627704636
Arterial Flow,https://cards.scryfall.io/normal/front/1/3/13c41212-9f16-48e0-8c4b-985ce331164b.jpg?1555040118
"Yeva, Nature's Herald",https://cards.scryfall.io/normal/front/1/3/13c45f04-b844-4219-b7c5-5fd42edacc78.jpg?1682694909
Satyr Wayfinder,https://cards.scryfall.io/normal/front/1/3/13c5a1ce-932a-4b3d-8b86-ed920e646afc.jpg?1593092623
Liquimetal Torque,https://cards.scryfall.io/normal/front/1/3/13c6101a-da40-4785-8ccb-4e779bbbdb55.jpg?1626099120
Benalish Heralds,https://cards.scryfall.io/normal/front/1/3/13c6e51d-54eb-4e5b-9ec9-54521b16b8d1.jpg?1562898954
Damnation,https://cards.scryfall.io/normal/front/1/3/13c7a547-ed19-465e-96d5-13aa51886239.jpg?1681136501
Goldspan Dragon // Goldspan Dragon,
Silent Arbiter,https://cards.scryfall.io/normal/front/1/3/13c8b64b-fa09-4541-8f22-106b24404a0b.jpg?1562898955
Nahiri's Warcrafting,https://cards.scryfall.io/normal/front/1/3/13c92c29-ed97-41ea-936f-0db39d86b17e.jpg?1682206809
Fortified Village,https://cards.scryfall.io/normal/front/1/3/13c942f1-fe8e-4a2f-a9c6-6f71501545e6.jpg?1682210427
Drudge Sentinel,https://cards.scryfall.io/normal/front/1/3/13cacdf2-d325-444a-900b-2d0f90c89ca2.jpg?1573509491
Moss Diamond,https://cards.scryfall.io/normal/front/1/3/13cad442-eb9f-4d3c-b230-0384d4aa202f.jpg?1561933129
"Icingdeath, Frost Tongue",https://cards.scryfall.io/normal/front/1/3/13cb668a-c8f8-491f-8534-08a7f94baf19.jpg?1683435645
Chasm Skulker,https://cards.scryfall.io/normal/front/1/3/13cf5b23-9427-4313-8af8-abf2f3800948.jpg?1562782934
Deepcavern Imp,https://cards.scryfall.io/normal/front/1/3/13cfa5f3-495f-457b-ad44-bd2cf3414ce4.jpg?1619395323
Concordant Crossroads,https://cards.scryfall.io/normal/front/1/3/13cfca5f-e25a-432e-8679-54704eeeecc8.jpg?1562898962
Kinscaer Harpoonist,https://cards.scryfall.io/normal/front/1/3/13cfde34-f76b-47ab-b83e-1c188d61a613.jpg?1562827007
Somber Hoverguard,https://cards.scryfall.io/normal/front/1/3/13cfe45f-0b1f-489b-a0a6-679668589726.jpg?1562259443
Power Taint,https://cards.scryfall.io/normal/front/1/3/13d0296c-c0f5-491e-9e61-be8f5af2e631.jpg?1562899183
Hypnotic Swirly Disc,https://cards.scryfall.io/normal/front/1/3/13d193e9-8bcd-452e-a7d8-37b519b6c2b5.jpg?1562899189
Javelin of Lightning,https://cards.scryfall.io/normal/front/1/3/13d2f660-97f9-404b-82bb-37e396602580.jpg?1674136645
A-Kargan Warleader,https://cards.scryfall.io/normal/front/1/3/13d44c40-cdd0-42d5-a250-e7d95ae926c0.jpg?1681158974
Giant Dustwasp,https://cards.scryfall.io/normal/front/1/3/13d6938b-89e6-4cf2-8372-17f1682124ec.jpg?1562566234
Iron Apprentice,https://cards.scryfall.io/normal/front/1/3/13d6d9fc-509b-42db-8ac1-85066eb6e9c4.jpg?1654568727
Thassa's Oracle,https://cards.scryfall.io/normal/front/1/3/13d7e352-4d01-4947-a76f-f8a01dd876cc.jpg?1581719480
Precursor Golem,https://cards.scryfall.io/normal/front/1/3/13d8e349-e843-4460-92dc-5f4cbc9c1e92.jpg?1679771742
Shadrix Silverquill // Shadrix Silverquill,
Messenger Drake,https://cards.scryfall.io/normal/front/1/3/13dd3172-0b45-4dc8-adc6-9e0ba112e664.jpg?1562826267
Devouring Light,https://cards.scryfall.io/normal/front/1/3/13dd65cf-1588-4792-9bf9-57e0f3aebb2f.jpg?1630245010
Ettercap // Ettercap,
Suppression Bonds,https://cards.scryfall.io/normal/front/1/3/13dea708-49cf-4193-9d54-a8dd028a6008.jpg?1573506576
"Gandalf, Friend of the Shire",https://cards.scryfall.io/normal/front/1/3/13df67bf-21e2-4c2e-ad39-08a38fc33fdf.jpg?1690142279
Tidal Force,https://cards.scryfall.io/normal/front/1/3/13e2658d-28d7-4e22-ad44-03ab92ff666d.jpg?1562899204
Dire Fleet Daredevil,https://cards.scryfall.io/normal/front/1/3/13e3c0c5-7451-4da9-acc0-d6e4e1f2655e.jpg?1555040408
Snake // Zombie,
Kroxa and Kunoros,https://cards.scryfall.io/normal/front/1/3/13e4a233-e40b-4e6a-9863-4d0fc052484c.jpg?1682205601
